iteration,Ux_initial,Ux_linear_final,Uy_initial,Uy_linear_final,Uz_initial,Uz_linear_final,p_initial,p_linear_final,epsilon_initial,epsilon_linear_final,k_initial,k_linear_final,continuity_local,continuity_global,continuity_cumulative
73.0,0.009251781875,0.0001464102591,0.01263924305,0.0001502960862,0.006165436137,8.333485964e-05,0.02976605844,0.001390861026,0.007353654116,2.242210045e-05,0.009670518395,4.465467776e-05,0.01898465951,0.003727184231,0.2327492837
74.0,0.009281221623,0.0001474828989,0.01232534799,0.0001467929103,0.006158088152,8.334560344e-05,0.02791537976,0.001164308543,0.007246981416,2.22085919e-05,0.009571528605,4.434754042e-05,0.01598577686,0.003430084318,0.236179368
75.0,0.00916078211,0.0001459459963,0.01204529064,0.0001435074232,0.006085746901,8.230711027e-05,0.03979432691,0.001461029259,0.007126938476,2.189707525e-05,0.009488109015,4.38879124e-05,0.02040970667,-0.005815344953,0.2303640231
76.0,0.008774736906,0.0001393597424,0.01183226492,0.0001406177234,0.005947009999,7.990663978e-05,0.05065117703,0.00194174118,0.007027303441,2.171519234e-05,0.009410911376,4.354837758e-05,0.02776132574,-0.006890516293,0.2234735068
77.0,0.008261322867,0.0001291685867,0.0116875108,0.0001388211993,0.005763652277,7.670816363e-05,0.05715499216,0.002308470877,0.006952516083,0.0003476083062,0.009344660011,4.319450959e-05,0.03400808084,-0.009159604121,0.2143139026
78.0,0.007816563663,0.0001185896421,0.01166311421,0.0001392102501,0.005563856457,7.330229844e-05,0.06014328559,0.002569202646,0.006924356413,2.158914219e-05,0.009281464511,4.30591268e-05,0.03897242591,-0.01111872618,0.2031951765
79.0,0.007531842887,0.0001098981394,0.01181369505,0.0001426157487,0.005405221228,7.065177455e-05,0.05961778174,0.002674882924,0.00687710461,2.157777788e-05,0.009217390254,4.274077991e-05,0.04165832083,-0.01225920524,0.1909359712
80.0,0.007381057179,0.0001041596958,0.01209165641,0.000148190533,0.005338212091,7.0000366e-05,0.05595240997,0.002612791709,0.006859441029,2.158784605e-05,0.009137833448,4.244799966e-05,0.0415837153,-0.01240555765,0.1785304136
81.0,0.007312896886,0.0001009140537,0.01239800771,0.0001545009392,0.005373886082,7.174683458e-05,0.05006814746,0.002400502689,0.006864505572,2.174273268e-05,0.00906373768,4.207435463e-05,0.03883347896,-0.01156401684,0.1669663967
82.0,0.0072580588,9.927569233e-05,0.01266974494,0.0001602634891,0.005475482949,7.47860854e-05,0.04276855627,0.002072023268,0.006895439713,2.188204725e-05,0.008993924273,4.166031687e-05,0.03386809541,-0.00990780319,0.1570585935
83.0,0.007180567189,9.844235985e-05,0.01287620636,0.0001647820933,0.005589756192,7.789753283e-05,0.03485107332,0.001687208765,0.006930681363,2.210469727e-05,0.008928209966,4.127777632e-05,0.02770427076,-0.007850808616,0.1492077849
84.0,0.00708140739,9.796259276e-05,0.01300137477,0.000167777034,0.005684128389,8.03757845e-05,0.02709087814,0.001296393435,0.00696905048,2.225054652e-05,0.008862525696,4.10290786e-05,0.0212703037,-0.006197050735,0.1430107342
85.0,0.006970464714,9.757000253e-05,0.01305869112,0.0001692368253,0.005741594461,8.185464566e-05,0.0231168498,0.0006783478663,0.007001304005,2.239795773e-05,0.008803808065,4.079576671e-05,0.01107188643,-0.0001092947274,0.1429014395
86.0,0.006872581881,9.702667035e-05,0.01306020168,0.0001691874533,0.0057651564,8.20446656e-05,0.02889588859,0.001262486981,0.007033272173,2.248287467e-05,0.008750718956,4.043637415e-05,0.02043138375,0.00451617981,0.1474176193
87.0,0.006771002507,9.641726543e-05,0.01303951862,0.0001682559821,0.00574902248,8.101312357e-05,0.03242108891,0.001585356701,0.007070507912,2.257906195e-05,0.008694216649,4.004062802e-05,0.02537106322,0.006025805084,0.1534434244
88.0,0.00662071527,9.538580459e-05,0.01300737289,0.0001669925764,0.005723357376,7.937333031e-05,0.03449488787,0.001053076233,0.007111102956,2.2548073e-05,0.008637665064,3.971849909e-05,0.01664709729,-0.004095676086,0.1493477483
89.0,0.006351478617,9.273423417e-05,0.0130348091,0.0001665907585,0.005708029061,7.740564355e-05,0.03520662825,0.001060514409,0.007148973756,0.0003570009787,0.008592855737,3.953698873e-05,0.01648887884,-0.004202929531,0.1451448187
90.0,0.006219030755,9.133916738e-05,0.01307746002,0.0001665213606,0.00571861197,7.576604973e-05,0.03521064545,0.001634761313,0.007210334761,0.0003593580824,0.008565169463,3.931057498e-05,0.02509709004,0.006209374038,0.1513541928
91.0,0.006150953315,9.143213517e-05,0.0130654965,0.0001658556719,0.005737843214,7.46320331e-05,0.0342418442,0.001539254551,0.007247246087,0.0003602762364,0.008541451749,3.944157023e-05,0.02343972776,0.00586439089,0.1572185837
92.0,0.006146704013,9.205527187e-05,0.01306932313,0.0001654121165,0.005760833314,7.391448951e-05,0.03219179311,0.00139320354,0.007283547451,0.0003601736734,0.008531247758,3.953040199e-05,0.02100249435,0.005229950728,0.1624485344
93.0,0.006148963232,9.253788133e-05,0.01305231022,0.0001648486715,0.005791514724,7.367991343e-05,0.02917657119,0.001190511881,0.007313568604,0.0003603529148,0.008521426015,3.941121365e-05,0.0178137883,0.004281693555,0.166730228
94.0,0.006121647136,9.246576681e-05,0.01300397293,0.0001640148977,0.0058238077,7.373627177e-05,0.02567896943,0.0009265560725,0.007348324158,0.0003597635581,0.008516029192,3.944674432e-05,0.01379961381,0.002809292561,0.1695395205
95.0,0.006053754892,9.170000917e-05,0.01291668089,0.0001626424757,0.005835752088,7.38091187e-05,0.02221199336,0.0006312682614,0.007379551179,0.0003603845431,0.008522884107,3.949845998e-05,0.009381387524,0.001003491066,0.1705430116
96.0,0.005961039982,9.04631643e-05,0.0127752352,0.0001605420114,0.005817174972,7.369867901e-05,0.0199510765,0.0004406388682,0.007422022432,0.0003606025849,0.008541004967,3.952091877e-05,0.006549269843,0.0002533186912,0.1707963303
97.0,0.005851881805,8.876336305e-05,0.01258026473,0.0001578462011,0.005769975483,7.334968569e-05,0.02153875404,0.0004490683322,0.007476251403,0.0003611353894,0.008548610762,3.948926937e-05,0.006689876348,0.000138519767,0.17093485
98.0,0.005725525435,8.676959301e-05,0.01233851287,0.0001546773987,0.00570224917,7.280272095e-05,0.02234692742,0.0005010480151,0.007537491407,0.0003626106778,0.008558942524,3.95322093e-05,0.007489134905,-4.844704822e-05,0.170886403
99.0,0.005590463606,8.47640265e-05,0.0120644983,0.0001513129494,0.005617855818,7.218565643e-05,0.02239218842,0.0005409135994,0.007607117793,0.0003631778062,0.008558501761,3.970422087e-05,0.008113528368,-0.0002855825792,0.1706008204
