iteration,Ux_initial,Ux_linear_final,Uy_initial,Uy_linear_final,Uz_initial,Uz_linear_final,p_initial,p_linear_final,epsilon_initial,epsilon_linear_final,k_initial,k_linear_final,continuity_local,continuity_global,continuity_cumulative
81.0,0.007944802279,0.0001152394084,0.01042005799,0.0004977124763,0.005711828721,0.0002842986744,0.02172719585,0.001019690735,0.007533171619,0.0003603998945,0.01095945286,4.243122579e-05,0.01471271921,0.003298387944,0.09815111688
82.0,0.007932134703,0.0001153897885,0.01046948708,0.0005019717482,0.005722547106,0.0002845872099,0.02139425826,0.001006233423,0.007493403189,0.0003533945488,0.01093300085,4.224093194e-05,0.01452096313,0.003216925166,0.101368042
83.0,0.007907592841,0.0001153895483,0.01053621219,0.0005066161374,0.005728551284,0.0002845009073,0.02112798624,0.0009946649759,0.007454862056,0.0003476775884,0.01092532048,4.199928042e-05,0.01436053742,0.003141909334,0.1045099514
84.0,0.007867265934,0.0001151576816,0.01061814139,0.0005117672361,0.005731306737,0.0002840075863,0.02095273437,0.0009771966766,0.007407482588,0.0003422356137,0.01092091992,4.166058815e-05,0.01412166684,0.003056053849,0.1075660052
85.0,0.007804977293,0.0001146593817,0.01070884244,0.0005167982312,0.005728663797,0.0002833253389,0.02080607827,0.0009483091265,0.007363897241,0.0003362915725,0.0109140664,4.189148499e-05,0.01372276816,0.002941350471,0.1105073557
86.0,0.007720469618,0.0001138471654,0.01079688443,0.0005214723397,0.005722669806,0.0002825422669,0.02068110679,0.0009066132507,0.007308793155,0.000330537919,0.01090983823,4.138293592e-05,0.0131402995,0.002788237337,0.113295593
87.0,0.007619538917,0.0001127600531,0.01088481418,0.0005252908281,0.005715409556,0.0002817736356,0.02052691901,0.0008531689448,0.007262288769,0.0003278652118,0.01090070972,4.181677777e-05,0.01238698178,0.00260017479,0.1158957678
88.0,0.007501266717,0.000111413,0.0109612034,0.0005283099667,0.005704180665,0.0002811618728,0.02034621146,0.000791605332,0.007213294225,0.0003223034864,0.0109155685,4.191196414e-05,0.01151258775,0.00238848169,0.1182842495
89.0,0.007377656523,0.0001098875873,0.0110308006,0.0005304295747,0.005688192162,0.0002806976359,0.02013048778,0.0007258616272,0.0071842311,0.0003218964198,0.01093455007,4.198527637e-05,0.01057482271,0.002163130372,0.1204473799
90.0,0.007244826833,0.0001082148012,0.0110934275,0.0005317424884,0.005669594832,0.0002803281705,0.01987534946,0.000659507071,0.007175027212,0.0003201336155,0.01094626723,4.212665201e-05,0.009624159137,0.001924029499,0.1223714094
91.0,0.007102331196,0.0001064569265,0.0111540496,0.0005325694206,0.00564655381,0.0002798899472,0.01960975567,0.000596260163,0.007197439087,0.0003196851539,0.01096100078,4.255019827e-05,0.008714169778,0.001669545505,0.1240409549
92.0,0.006956850257,0.0001046506388,0.01120770464,0.0005325751333,0.00561704182,0.0002792629289,0.01933846674,0.0005400478306,0.00723361688,0.0003184173052,0.0109531386,4.278605996e-05,0.007903404101,0.001412912332,0.1254538672
93.0,0.00681056608,0.0001028528019,0.01125914381,0.0005317909664,0.005585140457,0.000278313039,0.01908290649,0.0004934573041,0.007290487342,0.0003219554366,0.01094817409,4.341450724e-05,0.007229326075,0.001175688822,0.126629556
94.0,0.006667067096,0.000101139503,0.01131065679,0.0005301733628,0.005550387143,0.0002768312455,0.01886898477,0.0004573105228,0.007373690352,0.0003231853634,0.01095532728,4.301090016e-05,0.006705736377,0.0009824749484,0.127612031
95.0,0.006529751082,9.959354029e-05,0.01134477022,0.0005274659834,0.005511728187,0.0002747469726,0.01871011831,0.0004314982336,0.007482627508,0.0003311563428,0.01094895639,4.275807996e-05,0.006331766008,0.0008457624318,0.1284577934
96.0,0.006406347717,9.818812789e-05,0.01135239961,0.0005233297765,0.005469425116,0.000271992215,0.01857681643,0.0004146215877,0.007601156416,0.0003346669048,0.01091956705,4.271412723e-05,0.006087928026,0.0007614211466,0.1292192146
97.0,0.006292802237,9.68253104e-05,0.01132928716,0.0005175633759,0.005418049601,0.0002686055005,0.01849262158,0.0004042408006,0.007746202632,0.0003386389056,0.01089270628,4.239277351e-05,0.005938334695,0.0007173784034,0.129936593
98.0,0.006191589207,9.551596152e-05,0.011272356,0.0005100539996,0.005356190049,0.0002645819614,0.01840710139,0.0003973362306,0.007902652003,0.0003467110883,0.01085237337,4.240308567e-05,0.005839244467,0.0006988725307,0.1306354655
99.0,0.006097318222,9.424995259e-05,0.0111777842,0.0005012942736,0.005285245358,0.0002600747257,0.018396325,0.0003922592218,0.008095451095,0.0003528150497,0.0107865973,4.209647857e-05,0.005765776126,0.0006806130237,0.1313160785
100.0,0.006004736816,9.297227211e-05,0.01102708784,0.0004912013557,0.005204193504,0.0002552120538,0.01845347051,0.0003888306077,0.008300256007,0.0003567016325,0.01070466096,4.19090971e-05,0.005714947787,0.0007262459586,0.1320423245
101.0,0.005909645525,9.167044842e-05,0.01082747957,0.0004801725981,0.005114518777,0.0002501716421,0.01853829511,0.000385276326,0.008502497435,0.0003629680474,0.01061604342,4.137940608e-05,0.005660694737,0.0006845410714,0.1327268656
102.0,0.005806271501,9.0275657e-05,0.01057884578,0.0004681605258,0.005018779765,0.0002449475051,0.01864456092,0.0003830820215,0.008704121596,0.0003666037676,0.01052113951,4.118977409e-05,0.005625013692,0.0006604292139,0.1333872948
103.0,0.005693553879,8.88023555e-05,0.01028741657,0.0004555668499,0.004917234407,0.0002396915918,0.01872132886,0.0003825172668,0.008858359351,0.0003709754263,0.01042559597,4.073352613e-05,0.005611102405,0.0006280694062,0.1340153642
104.0,0.005574789605,8.726509842e-05,0.009960114337,0.000442717067,0.004813227477,0.000234497878,0.01885320194,0.0009336650523,0.00900069154,0.0003748683531,0.01032655924,4.037943894e-05,0.01367862927,0.0004570785681,0.1344724427
105.0,0.005475856317,8.649215329e-05,0.00956199437,0.0004273984941,0.004705884238,0.0002295963023,0.01906229519,0.0004384114623,0.009068523301,0.0003753806596,0.01021062569,3.980264251e-05,0.006410612296,0.001006486104,0.1354789289
106.0,0.005333469365,8.451591275e-05,0.009225169818,0.0004161251512,0.004592443617,0.0002245449759,0.01907256494,0.0004431361042,0.009107429792,0.0003779301341,0.0100745446,3.932076769e-05,0.006470476914,0.001063033567,0.1365419624
